timestamp,tracking_state,num_features,tx,ty,tz,qx,qy,qz,qw
1785942451.586443186,2,1004,-1.084118247,-0.945346117,0.007870267,-0.004599157,0.006057707,-0.257759064,0.966179311
1785942451.674519300,2,1004,-1.081750751,-0.949633062,0.008745704,-0.004501811,0.006664905,-0.257404655,0.966270268
1785942451.763068438,2,1007,-1.079756141,-0.954139471,0.007477718,-0.004104855,0.006965004,-0.257151544,0.966337264
1785942451.862931728,2,1005,-1.076266408,-0.960479081,0.006607433,-0.004026934,0.006484315,-0.256931037,0.966399610
1785942451.963385344,2,1002,-1.077043176,-0.961986125,0.005965367,-0.002508818,0.007797363,-0.257387370,0.966273606
1785942452.067145824,2,1003,-1.077360749,-0.965719581,0.004972348,-0.001763760,0.007683438,-0.258026063,0.966105819
1785942452.163574934,2,1006,-1.081506968,-0.965673566,0.004083422,-0.001865352,0.007749793,-0.260694116,0.965388536
1785942452.263466358,2,1002,-1.087288260,-0.965345383,0.006710880,-0.002085545,0.008631113,-0.263160259,0.964711249
1785942452.363905191,2,1005,-1.091343164,-0.967252314,0.007092700,-0.003007737,0.007615177,-0.265834361,0.963983953
1785942452.474452257,2,1005,-1.095491171,-0.968231797,0.005317031,-0.002966689,0.006322152,-0.268551797,0.963239908
1785942452.574788809,2,1004,-1.102513075,-0.971007526,0.006292801,-0.003514881,0.006597960,-0.270833671,0.962597132
1785942452.663815737,2,1010,-1.109665632,-0.971884668,0.004492575,-0.002410656,0.007273935,-0.272762537,0.962050915
1785942452.795907497,2,1007,-1.116115689,-0.977386296,0.003656521,-0.002403163,0.007377807,-0.273888439,0.961730182
1785942452.863901138,2,1004,-1.121019959,-0.985224843,0.002773788,-0.003245920,0.006761955,-0.274755508,0.961484849
1785942452.975183964,2,1005,-1.124046445,-0.995116532,0.003096417,-0.003456392,0.006300590,-0.274616212,0.961527109
1785942453.075038910,2,1007,-1.132309675,-1.003754258,0.006552646,-0.004031955,0.007409780,-0.275179893,0.961355746
1785942453.179444790,2,1005,-1.135087729,-1.012181282,0.003219809,-0.003909634,0.005653934,-0.275778413,0.961196721
1785942453.264956951,2,1006,-1.143960476,-1.019765615,0.006180183,-0.003785607,0.006734191,-0.276149869,0.961083531
1785942453.375191450,2,1008,-1.153619885,-1.028000116,0.009339543,-0.003966150,0.007698494,-0.276754528,0.960901678
1785942453.463943005,2,1006,-1.162274718,-1.038575768,0.010182883,-0.004365813,0.007079188,-0.277600855,0.960660517
1785942453.564096212,2,1005,-1.171133161,-1.047118545,0.008301603,-0.003965114,0.007075145,-0.278731465,0.960334837
1785942453.664188862,2,1006,-1.183105588,-1.054017067,0.008186918,-0.002641550,0.009078151,-0.279517293,0.960094094
1785942453.775899410,2,1004,-1.190958142,-1.067669153,0.007896842,-0.003033738,0.008539615,-0.279643148,0.960061312
1785942453.875049591,2,1006,-1.202606559,-1.076505661,0.006736218,-0.002352467,0.009253855,-0.280411333,0.959832430
1785942453.964746714,2,1003,-1.212748408,-1.089662671,0.009056649,-0.003376747,0.009296533,-0.280941427,0.959673941
1785942454.077957153,2,1008,-1.225395799,-1.100881577,0.010514244,-0.003470191,0.009594843,-0.281827927,0.959410727
1785942454.164528608,2,1003,-1.241666675,-1.111168265,0.013378722,-0.004754392,0.009931793,-0.283813149,0.958816409
1785942454.265592813,2,1007,-1.250507355,-1.120651960,0.009607247,-0.004000888,0.008844844,-0.284718871,0.958561897
1785942454.376211405,2,1000,-1.262732625,-1.133442283,0.012002577,-0.005304400,0.007675183,-0.285824627,0.958236516
1785942454.476295471,2,1005,-1.277058482,-1.141631722,0.011303266,-0.004649921,0.007975359,-0.287054658,0.957869768
1785942454.564735413,2,1004,-1.286117792,-1.153535604,0.008684692,-0.004682698,0.006458689,-0.287609607,0.957714498
1785942454.678321362,2,1002,-1.298775077,-1.165943623,0.008709424,-0.004293754,0.007163372,-0.287669808,0.957693279
1785942454.764204502,2,1008,-1.311687469,-1.183563471,0.012717471,-0.005998771,0.006291692,-0.288211226,0.957527399
1785942454.876189947,2,1004,-1.327466249,-1.192552447,0.009014833,-0.004343535,0.006780194,-0.289592594,0.957116127
1785942454.977709293,2,1007,-1.342276812,-1.203825116,0.008419973,-0.003846009,0.007188271,-0.290784329,0.956753910
1785942455.064337730,2,1010,-1.354726553,-1.215612888,0.009150016,-0.003804156,0.007078157,-0.291852176,0.956429720
1785942455.164794922,2,1005,-1.374187350,-1.225854754,0.018467125,-0.004936391,0.010797882,-0.292921782,0.956062734
1785942455.264582157,2,1006,-1.385015965,-1.236844063,0.017688626,-0.004631804,0.010281918,-0.293580055,0.955867946
1785942455.378077745,2,1008,-1.395159841,-1.252680659,0.018045289,-0.005807150,0.009276449,-0.293364167,0.955938101
1785942455.464876652,2,1003,-1.410101175,-1.268930554,0.024587635,-0.007753640,0.009355932,-0.293430090,0.955903292
1785942455.577286243,2,1005,-1.424366951,-1.278870821,0.023548886,-0.007699631,0.008812474,-0.294167817,0.955682158
1785942455.677162409,2,1004,-1.433612704,-1.293791294,0.021325193,-0.008455746,0.006124498,-0.294256806,0.955669343
1785942455.779152632,2,1006,-1.443161130,-1.305497289,0.015670095,-0.007910772,0.003417730,-0.294759482,0.955532670
1785942455.874841928,2,1008,-1.454301357,-1.321782947,0.018550068,-0.008807845,0.002716692,-0.294549584,0.955591738
1785942455.964931011,2,1007,-1.464890122,-1.335706115,0.023896573,-0.010010679,0.003184178,-0.295436263,0.955304742
1785942456.076230764,2,1005,-1.473652482,-1.345186710,0.023902254,-0.008250389,0.004889985,-0.296340674,0.955034196
1785942456.175357103,2,1004,-1.483057737,-1.356207609,0.024993684,-0.007275489,0.007143798,-0.296964049,0.954834223
1785942456.275351048,2,1007,-1.493736625,-1.373139501,0.034733973,-0.009876066,0.008691162,-0.297631651,0.954590142
1785942456.364883661,2,1006,-1.498728275,-1.383212090,0.024594242,-0.007161919,0.008401677,-0.297661960,0.954607546
1785942456.478081942,2,1006,-1.505657673,-1.402972817,0.027073277,-0.009136577,0.006900662,-0.297311872,0.954711735
1785942456.564486742,2,1004,-1.511676431,-1.414663196,0.020800957,-0.008443664,0.004865315,-0.297798395,0.954579055
1785942456.664761543,2,1004,-1.517525434,-1.428864241,0.020278806,-0.008906022,0.003713479,-0.297717035,0.954605460
1785942456.768787146,2,1006,-1.522539139,-1.443977714,0.023046903,-0.009477276,0.003153322,-0.297477245,0.954676688
1785942456.877065897,2,1006,-1.524750113,-1.456304908,0.021412091,-0.009167470,0.001916199,-0.298093855,0.954490662
1785942456.968222380,2,1003,-1.523452640,-1.469854474,0.019711236,-0.008212331,0.001897536,-0.297904044,0.954558611
1785942457.065753937,2,1005,-1.522182703,-1.488292694,0.026554277,-0.009244975,0.002862294,-0.297817647,0.954573750
1785942457.164835215,2,1006,-1.520384908,-1.501965642,0.027284535,-0.007781853,0.004769088,-0.298236251,0.954448462
1785942457.276598454,2,1001,-1.515691876,-1.520106792,0.026987515,-0.007175105,0.006166652,-0.297876269,0.954557598
1785942457.377444983,2,1004,-1.508425832,-1.539166689,0.022103481,-0.005785075,0.006807127,-0.296963036,0.954847217
1785942457.476245642,2,1004,-1.507599115,-1.556738138,0.025661591,-0.006178375,0.007970728,-0.297186881,0.954766095
1785942457.565552235,2,1005,-1.501099229,-1.571980357,0.020576704,-0.005316386,0.007400650,-0.297042400,0.954820812
1785942457.680104017,2,1002,-1.496858835,-1.588040352,0.022414658,-0.006202875,0.006426653,-0.297388345,0.954714835
1785942457.768549442,2,1002,-1.493505478,-1.599150538,0.017851738,-0.004726343,0.006455812,-0.297682911,0.954631269
1785942457.875151157,2,1004,-1.487019300,-1.618744969,0.022301873,-0.006549466,0.004224286,-0.297692269,0.954630077
1785942457.965305567,2,1004,-1.482948661,-1.632724762,0.025400192,-0.007755890,0.002666740,-0.299098700,0.954186976
1785942458.089077950,2,1003,-1.473801374,-1.650567174,0.030492052,-0.009399300,0.001704348,-0.299768835,0.953964055
1785942458.176798582,2,1001,-1.464505315,-1.667947888,0.035224188,-0.010580746,0.001212678,-0.300784945,0.953632534
1785942458.276694059,2,1002,-1.455201507,-1.681927443,0.031311441,-0.008586714,0.002764214,-0.301450819,0.953439057
1785942458.378604650,2,1006,-1.443990111,-1.701680303,0.032999579,-0.009556120,0.002057619,-0.302400619,0.953130841
1785942458.466162443,2,1005,-1.430837512,-1.717005253,0.024210012,-0.006973506,0.003198165,-0.302513242,0.953114331
1785942458.576924086,2,1003,-1.417322397,-1.736708999,0.024284523,-0.007143441,0.003125359,-0.302928388,0.952981412
1785942458.676446676,2,1003,-1.408469081,-1.749166727,0.019749286,-0.004812446,0.005555953,-0.303594232,0.952773094
1785942458.765008211,2,1004,-1.396298051,-1.762256384,0.012114258,-0.002419125,0.006051236,-0.304369628,0.952531755
1785942458.889294624,2,1003,-1.385618448,-1.785487413,0.023900816,-0.006115036,0.004626008,-0.305532515,0.952150822
1785942458.978442430,2,1004,-1.371993542,-1.801247239,0.021207927,-0.005166682,0.004562237,-0.306124389,0.951966584
1785942459.068522215,2,1006,-1.359341383,-1.820447087,0.026959660,-0.006889095,0.002979811,-0.307140321,0.951634645
1785942459.178750038,2,1001,-1.345437765,-1.839643598,0.032532275,-0.008731572,0.000554407,-0.307985842,0.951350749
1785942459.281583786,2,1003,-1.333461761,-1.859315515,0.042498600,-0.010238064,0.000947173,-0.308353603,0.951216280
1785942459.379596710,2,1003,-1.318452835,-1.874115586,0.037915248,-0.008557188,0.000653299,-0.308837324,0.951076150
1785942459.476410866,2,1003,-1.299466372,-1.901177168,0.049891908,-0.012143007,-0.001875987,-0.308781505,0.951053619
1785942459.578216791,2,1004,-1.283323169,-1.920892358,0.055167761,-0.012863304,-0.000870593,-0.309042662,0.950960755
1785942459.666714668,2,1003,-1.271890759,-1.940968513,0.065434664,-0.014887411,-0.000132858,-0.310403913,0.950488210
1785942459.766549349,2,1004,-1.256460428,-1.959645629,0.062926956,-0.013596631,0.001528918,-0.310361862,0.950520039
1785942459.876953125,2,1004,-1.242957473,-1.981538296,0.067986809,-0.014536332,0.001686811,-0.310749441,0.950379252
1785942459.977530479,2,1005,-1.227314472,-2.004288912,0.073486403,-0.015890049,-0.000311084,-0.311243415,0.950197339
1785942460.076619625,2,1003,-1.219234109,-2.020033598,0.074258558,-0.015187579,0.001390356,-0.312193960,0.949895978
1785942460.166317463,2,1005,-1.209105968,-2.039538622,0.080649257,-0.016930910,-0.000260000,-0.313370109,0.949480116
1785942460.266312361,2,1007,-1.196839452,-2.058387041,0.083804965,-0.017669421,-0.002122311,-0.314151257,0.949206114
1785942460.366452932,2,1003,-1.188329935,-2.079258680,0.095329709,-0.020079918,-0.003781924,-0.315387756,0.948742867
1785942460.488822460,2,1003,-1.180507302,-2.098637342,0.107458234,-0.022085065,-0.003922562,-0.316462785,0.948339701
1785942460.577845812,2,1005,-1.176001310,-2.117818594,0.119346067,-0.024594288,-0.004844822,-0.318401456,0.947624505
1785942460.669427872,2,1003,-1.173501372,-2.131788492,0.117698617,-0.023608601,-0.004794089,-0.320823222,0.946832657
1785942460.771895409,2,1002,-1.170863152,-2.150741339,0.122646265,-0.024397226,-0.005830686,-0.323002726,0.946065545
1785942460.869201422,2,1005,-1.166124463,-2.172493696,0.126498908,-0.024995551,-0.006614945,-0.324474573,0.945540965
1785942460.978052378,2,1007,-1.157285333,-2.191613436,0.113301933,-0.021277528,-0.005527841,-0.324783176,0.945532978
1785942461.066309214,2,1008,-1.153576255,-2.211784124,0.103606805,-0.018648487,-0.003821485,-0.325344294,0.945404053
1785942461.178531170,2,1005,-1.150637865,-2.235140562,0.099345282,-0.017373957,-0.003594521,-0.325916052,0.945232272
1785942461.266603470,2,1006,-1.145717859,-2.261626720,0.096926101,-0.017023377,-0.005437510,-0.326240271,0.945117950
1785942461.390975714,2,1006,-1.144223213,-2.285439491,0.091379583,-0.015260758,-0.004903521,-0.326518297,0.945055008
1785942461.466585875,2,1005,-1.145944476,-2.309636593,0.091063172,-0.014979494,-0.005200465,-0.327396721,0.944753945
1785942461.577402115,2,1005,-1.152825236,-2.332194805,0.093639500,-0.015312023,-0.005574356,-0.328994870,0.944191158
1785942461.667609692,2,1010,-1.161339045,-2.355441570,0.099623747,-0.015954306,-0.005307013,-0.330192864,0.943763733
1785942461.779274225,2,1004,-1.171495557,-2.379170895,0.104341313,-0.016740128,-0.007475230,-0.332158536,0.943045437
1785942461.866613388,2,1006,-1.184509754,-2.404507399,0.115894698,-0.018579537,-0.008097963,-0.333888441,0.942394733
1785942461.977786064,2,1005,-1.193120956,-2.432801247,0.124958359,-0.020197213,-0.008808255,-0.334811121,0.942027628
1785942462.077563286,2,1008,-1.204488635,-2.458823919,0.130094066,-0.020699063,-0.008049036,-0.335966676,0.941612005
1785942462.166561365,2,1004,-1.214594841,-2.484944582,0.133700043,-0.021201709,-0.008671953,-0.337068409,0.941201448
1785942462.282223701,2,1008,-1.228352547,-2.510395527,0.138422042,-0.022037879,-0.008815285,-0.338558435,0.940645933
1785942462.389868498,2,1006,-1.246689916,-2.541954994,0.165092975,-0.026735794,-0.008129107,-0.339739174,0.940104485
1785942462.491237879,2,1004,-1.263526917,-2.569172621,0.169203863,-0.027240478,-0.008466489,-0.340565771,0.939787865
1785942462.567608118,2,1008,-1.281489253,-2.600668430,0.189073458,-0.030969769,-0.010348162,-0.341418922,0.939343870
1785942462.678544998,2,1003,-1.299443722,-2.629894733,0.203927964,-0.033248223,-0.012041823,-0.342386395,0.938893557
1785942462.790584326,2,1002,-1.315147161,-2.657320499,0.214050382,-0.034759082,-0.013492443,-0.343150288,0.938540161
1785942462.881517887,2,1004,-1.333594918,-2.687664509,0.244902253,-0.039476059,-0.014041013,-0.343948305,0.938053310
1785942462.990127087,2,1006,-1.345723271,-2.716238737,0.255565345,-0.040920600,-0.015586525,-0.344314784,0.937832594
1785942463.071142435,2,1006,-1.359364390,-2.745222092,0.265336126,-0.042167030,-0.016998943,-0.344841599,0.937559247
1785942463.167335987,2,1010,-1.377865911,-2.773904085,0.278665364,-0.043865949,-0.015432303,-0.345377028,0.937311232
1785942463.276362419,2,1005,-1.395194411,-2.803450823,0.285278171,-0.044572659,-0.016493855,-0.346219391,0.936949015
1785942463.366302013,2,1002,-1.405977726,-2.833400965,0.280907899,-0.043468419,-0.017559122,-0.346037447,0.937048674
1785942463.477859020,2,1002,-1.424238563,-2.861960173,0.282814384,-0.043311533,-0.018680122,-0.347120881,0.936633468
1785942463.566882849,2,1004,-1.436012387,-2.892499685,0.285044789,-0.043533795,-0.021444397,-0.347751677,0.936329961
1785942463.666951180,2,1005,-1.447205544,-2.923107147,0.292410225,-0.043797512,-0.020650981,-0.347691894,0.936357677
1785942463.779448986,2,1007,-1.455916882,-2.955953836,0.305394799,-0.045116290,-0.021055030,-0.347584665,0.936325848
1785942463.878751516,2,1006,-1.463158488,-2.988214254,0.297838122,-0.042988695,-0.019424535,-0.347239822,0.936589122
1785942463.966495275,2,1004,-1.469829440,-3.022421122,0.288704336,-0.041140046,-0.020614469,-0.347527951,0.936539829
1785942464.076632023,2,1008,-1.474009991,-3.058877468,0.272573292,-0.038099390,-0.019886980,-0.347184956,0.936811388
1785942464.177508593,2,1008,-1.477546692,-3.098596573,0.267059505,-0.036705870,-0.018956598,-0.346571147,0.937113523
1785942464.267165422,2,1011,-1.484283209,-3.126823664,0.212768421,-0.027521146,-0.015399248,-0.346541554,0.937504351
1785942464.367832899,2,1004,-1.488904715,-3.162415028,0.203141019,-0.025678642,-0.016335668,-0.346751809,0.937463045
1785942464.466919899,2,1005,-1.496300101,-3.199709415,0.225876376,-0.028489297,-0.013598183,-0.346603543,0.937480390
1785942464.576927423,2,1004,-1.500641584,-3.229724169,0.217134356,-0.026639778,-0.013106139,-0.346913785,0.937426984
1785942464.667598486,2,1002,-1.508512616,-3.261920214,0.232569665,-0.028486511,-0.012710487,-0.347302943,0.937234044
1785942464.776847839,2,1005,-1.517146587,-3.291742086,0.242407560,-0.029612159,-0.015721189,-0.348366052,0.936758816
1785942464.877796173,2,1002,-1.527906656,-3.318755150,0.258880794,-0.031316429,-0.015751261,-0.349555552,0.936259687
1785942464.979528904,2,1003,-1.527680039,-3.350259542,0.279781342,-0.033788055,-0.016170982,-0.349197388,0.936300218
1785942465.077805758,2,1004,-1.522985578,-3.378098011,0.271525234,-0.032210723,-0.016046917,-0.348771751,0.936516583
1785942465.166815758,2,1006,-1.513720036,-3.407618284,0.270257592,-0.031386435,-0.015176703,-0.348033160,0.936833739
1785942465.267367840,2,1004,-1.491160154,-3.441538095,0.268197507,-0.030509988,-0.015691290,-0.346460879,0.937436819
1785942465.366966248,2,1007,-1.475346208,-3.481966972,0.335554183,-0.039590925,-0.014661355,-0.345987588,0.937288761
1785942465.478655577,2,1004,-1.422167659,-3.524744511,0.299692154,-0.034472805,-0.012246654,-0.341149539,0.939296901
1785942465.577913523,2,1006,-1.359763861,-3.569034815,0.260495037,-0.028541563,-0.011081560,-0.333553940,0.942233682
1785942465.666902542,2,1004,-1.291754365,-3.613565683,0.230304539,-0.023855356,-0.017559983,-0.324952632,0.945266306
1785942465.767431021,2,1004,-1.216943502,-3.658009052,0.200679332,-0.019216387,-0.026425986,-0.315473437,0.948371708
1785942465.867378473,2,1003,-1.149403214,-3.698013783,0.181787461,-0.015874144,-0.033504993,-0.307238460,0.950910091
1785942465.978906870,2,1004,-1.089175344,-3.733013630,0.167688534,-0.013411388,-0.035852380,-0.300260723,0.953088820
1785942466.067393064,2,1004,-1.030549645,-3.771672726,0.193362102,-0.016640998,-0.035876919,-0.293843865,0.955034971
1785942466.167266130,2,1004,-0.967254162,-3.803135395,0.190277740,-0.016323311,-0.030360008,-0.287041932,0.957297623
1785942466.279131651,2,1004,-0.905577064,-3.830175161,0.177350447,-0.014817205,-0.023261132,-0.280466676,0.959467471
1785942466.367623329,2,1004,-0.848614335,-3.852205276,0.140432566,-0.010203123,-0.016976625,-0.274525195,0.961375892
1785942466.467420578,2,1003,-0.796080530,-3.879465818,0.138792455,-0.010213152,-0.009496909,-0.268096119,0.963291228
1785942466.578040600,2,1004,-0.737769544,-3.907354832,0.127896398,-0.008672424,-0.007028944,-0.261363864,0.965175807
1785942466.670241356,2,1004,-0.690306902,-3.927861452,0.088289939,-0.003620664,-0.002751993,-0.255571008,0.966779649
1785942466.780727863,2,1003,-0.640782773,-3.951993704,0.067486718,-0.000804141,-0.003163731,-0.250070393,0.968222201
1785942466.867403507,2,1004,-0.592997313,-3.974000454,0.047055855,0.001915587,-0.001972962,-0.244574785,0.969626546
1785942466.978284121,2,1003,-0.544400990,-3.995263815,0.033656336,0.003648112,-0.001223532,-0.239043146,0.971001327
1785942467.069116354,2,1004,-0.497281849,-4.011454105,0.010670704,0.006523920,0.000196352,-0.233723968,0.972281098
1785942467.167423010,2,1003,-0.456053138,-4.031280041,0.023068814,0.004909735,0.000630901,-0.229171216,0.973373532
1785942467.267175674,2,1003,-0.407437831,-4.047883511,0.025665732,0.004419120,0.001872720,-0.223614618,0.974665821
1785942467.368012190,2,1005,-0.362951219,-4.062638283,0.029420894,0.003758712,0.003246184,-0.218489259,0.975826740
1785942467.467778921,2,1005,-0.314282447,-4.078801155,0.042075515,0.002230858,0.003078062,-0.212942109,0.977057457
1785942467.567718506,2,1004,-0.264676720,-4.094781876,0.057857390,0.000394537,0.002199258,-0.207313299,0.978272080
1785942467.671304703,2,1004,-0.215220585,-4.109338284,0.070409648,-0.001276365,0.002971435,-0.201363131,0.979511321
1785942467.767949104,2,1004,-0.160139233,-4.121354580,0.074432634,-0.001450874,0.000592237,-0.195280120,0.980746269
1785942467.893112659,2,1004,-0.109239973,-4.134002209,0.088790879,-0.003117769,0.000807556,-0.189265445,0.981920660
1785942467.981186390,2,1004,-0.058719333,-4.146503448,0.106271736,-0.005212260,0.000386020,-0.183391422,0.983026087
1785942468.068805933,2,1003,-0.005031562,-4.156051159,0.104222447,-0.004907825,0.000202310,-0.177216724,0.984159589
1785942468.168144226,2,1004,0.050926860,-4.167200089,0.111511879,-0.005827493,0.000679686,-0.170635536,0.985316753
1785942468.267690897,2,1003,0.105876364,-4.176835537,0.107191719,-0.005172205,-0.000309710,-0.164431348,0.986374915
1785942468.368775368,2,1004,0.160025090,-4.185899258,0.100816689,-0.004501482,0.000989129,-0.157971084,0.987433016
